id,name,url,type,is_validated,description
2222,Turbolinks,,,TRUE,Turbolinks makes navigating your web application faster
2223,Turbulenz Engine,,,TRUE,Turbulenz is a modular 3D and 2D game framework for making HTML5 powered games for browsers and mobile devices.
2224,Turn.js,,,TRUE,The page flip effect for HTML5
2225,Tus Jquery Client,,,TRUE,A jquery plugin implementing the tus resumable upload protocol.
2226,TweenJs,,Library,TRUE,A simple but powerful tweening / animation library for Javascript. Part of the CreateJS suite of libraries.
2227,Tweet,,,TRUE,"put twitter on your website with tweet, an unobtrusive javascript plugin for jquery"
2228,Twgl.js,,Library,TRUE,A Tiny WebGL helper Library
2229,Twig.js,,,TRUE,JS implementation of the Twig Templating Language
2230,Twitter Post Fetcher,,,TRUE,Fetch your twitter posts without using the new Twitter 1.1 API. Pure JavaScript! By Jason Mayes
2231,Twitterlib,,Library,TRUE,Twitter JavaScript API library
2232,Two.js,,,TRUE,A renderer agnostic two-dimensional drawing api for the web.
2233,Type Script,,,TRUE,TypeScript is a superset of JavaScript that compiles to clean JavaScript output.
2234,Typeahead.js,,Library,TRUE,A fast and fully-featured autocomplete library
2235,Typecast.js,,,TRUE,Typecast.js :: Solving the simple problems
2236,Typed.js,,,TRUE,A jQuery typing animation script.
2237,Typefont,,Library,TRUE,The first open-source library that detects the font of a text in a image.
2238,Typeit,,Library,TRUE,The most versatile JavaScript typewriter effect library on the planet.
2239,Typeorm,,,TRUE,"ORM for TypeScript and JavaScript (ES7, ES6, ES5). Supports MySQL, PostgreSQL, MariaDB, SQLite, MS SQL Server, Oracle, WebSQL databases. Works in NodeJS, Browser, Ionic, Cordova and Electron platforms."
2240,Typeorm Fixtures,,,TRUE,:pill: Fixtures loader for typeorm
2241,UA Parser,,,TRUE,Lightweight JavaScript-based User-Agent string parser. Supports browser & node.js environment. Also available as jQuery plugin.
2242,Ui Playbook,,,TRUE,The documented collection of UI components 🤓
2243,UI Router,,,TRUE,The de-facto solution to flexible routing with nested views
2244,Uikit,,,TRUE,A lightweight and modular front-end framework for developing fast and powerful web interfaces.
2245,Uilang,,,TRUE,"A minimal, UI-focused programming language for web designers."
2246,Underscore,,,TRUE,JavaScript's utility _ belt
2247,Underscore String,,Library,TRUE,String manipulation extensions for Underscore.js javascript library.
2248,Underscore.db,,,TRUE,"Pure JavaScript database based on Underscore for Node, node-webkit and the browser"
2249,Unform,,,TRUE,Performance-focused API for React forms 🚀
2250,Unveil,,,TRUE,A very lightweight jQuery plugin to lazy load images
2251,Up Up,,,TRUE,:airplane: Kickstarting the Offline-First Revolution
2252,Upfile,,,TRUE,Makes file inputs a pleasure to use with progressive enhancement.
2253,Uppy,,,TRUE,The next open source file uploader for web browsers :dog:
2254,Uptodate,,,TRUE,Keep your timestamps up to date
2255,Uranium,,,TRUE,Universal css-in-js media queries for React Native and React
2256,URI.js,,Library,TRUE,Javascript URL mutation library
2257,Use.js,,,TRUE,An AMD/RequireJS plugin for consuming incompatible JavaScript files.
2258,Uuid Readable,,,TRUE,"Generate Easy to Remember, Readable UUIDs, that are Shakespearean and Grammatically Correct Sentences 🥳"
2259,Uv Charts,,Library,TRUE,Simple yet powerful JavaScript Charting library built using d3.js
2260,Vague Time,,Library,TRUE,"A tiny JavaScript library that formats precise time differences as a vague/fuzzy time, e.g. '3 months ago', 'just now' or 'in 2 hours'."
2261,Validate.js,,Library,TRUE,Lightweight JavaScript form validation library inspired by CodeIgniter.
2262,Validatr,,,TRUE,Cross Browser HTML5 Form Validation.
2263,Validetta,,,TRUE,A tiny jquery plugin for validate your forms
2264,Vegas,,,TRUE,Vegas is a jQuery plugin to add beautiful fullscreen backgrounds to your webpages. It even allows Slideshows.
2265,Veinjs,,,TRUE,Injects CSS into the document (it's a perfectly legal procedure)
2266,Velocity,,,TRUE,Accelerated JavaScript animation.
2267,Venus.js,,,TRUE,where bugs go to die
2268,Verlet JS,,,TRUE,A simple Verlet physics engine written in javascript
2269,Verly.js,,,TRUE,:red_circle::wavy_dash::large_blue_circle::wavy_dash::black_circle: Easy to integrate Verlet physics engine. :link:
2270,Vex,,Library,TRUE,A modern dialog library which is highly configurable and easy to style. #hubspot-open-source
2271,Vexflow,,Library,TRUE,A JavaScript library for rendering music notation and guitar tablature.
2272,Victor,,,TRUE,A JavaScript 2D vector class with methods for common vector operations
2273,Vidage,,,TRUE,Your solution to full-screen background video & image combined.
2274,Vide,,,TRUE,Easy as hell jQuery plugin for video backgrounds.
2275,Video.js,,,TRUE,Universal video embed.
2276,Viewerjs,,,TRUE,JavaScript image viewer.
2277,Viewport,,,TRUE,Gets the dimensions of the Viewport and beyond.
2278,Vintage JS,,,TRUE,vintageJS - add a retro/vintage effect to images using the HTML5 canvas element
2279,Vis,,Library,TRUE,"Dynamic, browser-based visualization library"
2280,Visibility.js,,,TRUE,"Visibility.js allows you to determine whether your web page is visible to a user, is hidden in background tab or is prerendering. It allows you to use the page visibility state in JavaScript logic and improve browser performance by disabling unnecessary timers and AJAX requests, or improve user interface experience (for example, by stopping video playback or slideshow when user switches to another browser tab)."
2281,Vissense,,Library,TRUE,A utility library for observing visibility changes of DOM elements.
2282,VisualSearch,,,TRUE,A Rich Search Box for Real Data
2283,Viva Graph Js,,Library,TRUE,Graph drawing library for JavaScript
2284,Vivus,,Library,TRUE,JavaScript library to make drawing animation on SVG
2285,Voix,,Library,TRUE,"A JavaScript library to add voice commands to your sites, apps or games. [WIP]"
2286,Vorlonjs,,,TRUE,"A new, open source, extensible, platform-agnostic tool for remotely debugging and testing your JavaScript. Powered by node.js and socket.io"
2287,Voyeur.js,,Library,TRUE,Voyeur is a tiny (1.2kb) Javascript library that lets you traverse and manipulate the DOM the way it should have been.
2288,Vue,,,TRUE,"Intuitive, fast & composable MVVM for building interactive interfaces."
2289,Vue Flow Form,,,TRUE,Create conversational conditional-logic forms with Vue.js.
2290,Vue Funnel Graph Js,,,TRUE,Vue.js component drawing SVG Funnel Graphs
2291,Vue Gallery,,,TRUE,":camera: Responsive and customizable image and video gallery, carousel and lightbox, optimized for both mobile and desktop web browsers."
2292,Vue Headful,,,TRUE,Set document title and meta tags with Vue.js
2293,Vue I18n,,,TRUE,:globe_with_meridians: Internationalization plugin for Vue.js
2294,Vue Js Modal,,,TRUE,":pizza: Simple to use, highly customizable, mobile friendly Vue.js 2.0+ modal."
2295,Vue Ls,,,TRUE,":boom: Vue plugin for work with local storage, session storage and memory storage from Vue context"
2296,Vue Moment,,,TRUE,Handy Moment.js filters for your Vue.js project.
2297,Vue Popper,,,TRUE,:whale: VueJS popover component based popper.js
2298,Vue Trend Chart,,,TRUE,Simple trend charts for Vue.js
2299,Vue2 Perfect Scrollbar,,,TRUE,Vue.js wrapper for perfect scrollbar
2300,Vuetify,,,TRUE,🐉 Material Component Framework for Vue.js 2
2301,Vux,,,TRUE,Mobile UI Components based on Vue & WeUI
2302,W Paint,,,TRUE,jQuery Paint Plugin
2303,W2ui,,Library,TRUE,JavaScript UI library for data-driven web applications
2304,Wad,,,TRUE,Web Audio DAW.  Use the HTML5 Web Audio API for dynamic sound synthesis.  It's like jQuery for your ears.
2305,Walkway,,,TRUE,An easy way to animate SVG elements.
2306,Watermelon Db,,,TRUE,🍉 High-performance reactive database for powerful React and React Native apps ⚡️
2307,Waud,,Library,TRUE,Web Audio Library
2308,Wavesurfer.js,,,TRUE,Navigable waveform built on Web Audio and Canvas
2309,Web Audio Api,,,TRUE,"The Web Audio API, developed by the W3C Audio WG"
2310,Web Rx,,,TRUE,"WebRx is a Javascript MVVM-Framework built on ReactiveX for Javascript (RxJs) that combines functional-reactive programming with Observable-driven declarative Data-Binding, Templating and Client-Side Routing."
2311,Webaudio.js,,Library,TRUE,web audio library for games
2312,Webfontloader,,,TRUE,WebFont Loader gives you added control when using linked fonts via @font-face.
2313,Webgl Workshop,,,TRUE,The sequel to shader-school: Learn the WebGL API
2314,Webix,,Library,TRUE,Stable releases of Webix UI - JavaScript library for building mobile and desktop web apps
2315,Webpack,,,TRUE,"Packs CommonJs/AMD modules for the browser. Allows to split your codebase into multiple bundles, which can be loaded on demand. Support loaders to preprocess files, i.e. json, jade, coffee, css, less, ... and your custom stuff."
2316,Webshim,,Library,TRUE,Webshims Lib is a modular capability-based polyfill-loading library
2317,Webuploader,,,TRUE,It's a new file uploader solution!
2318,Wee,,,TRUE,Blueprint for modern web development
2319,Weld,,,TRUE,Template antimatter for Node.js (Browsers too!)
2320,Wheelnav,,,TRUE,"Animated javascript navigation component based on Raphaël.js (SVG/VML). It can be a pie menu (radial menu, circular menu) and many more."
2321,When,,,TRUE,"A solid, fast Promises/A+ and when() implementation, plus other async goodies."
2322,Whitestorm.js,,,TRUE,WhitestormJS physics + rendering of 3D
2323,Wholly,,,TRUE,jQuery plugin used to select the entire table row and column in response to mouseenter and mouseleave events. Wholly supports table layouts that utilize colspan and rowspan.
2324,Wijmo Open,,,TRUE,Open Source jQuery UI widgets
2325,Winjs,,,TRUE,WinJS project by Microsoft Open Technologies
2326,Wink Nlp,,,TRUE,Developer friendly Natural Language Processing ✨
2327,Wire,,,TRUE,"A light, fast, flexible Javascript IOC container"
2328,Wordcount.js,,,TRUE,"Calculate file newlines, word, and byte counts on client side using HTML5 File API. (Emulates Linux's wc command)"
2329,Wow,,,TRUE,Reveal CSS animation as you scroll down a page
2330,Wysiwyg Editor,,,TRUE,"A flat designed jQuery WYSIWYG text editor based on HTML5, free only for non-commercial projects. For commercial applications you have to purchase a license from"
2331,X Editable,,,TRUE,"In-place editing with Twitter Bootstrap, jQuery UI or pure jQuery"
2332,X Sound,,,TRUE,XSound gives Web Developers Powerful Audio Features Easily !
2333,X3dom,,,TRUE,X3DOM. A framework for integrating and manipulating X3D scenes as HTML5/DOM elements.
2334,Xdate,,Library,TRUE,A Modern JavaScript Date Library
2335,Xdomain,,,TRUE,A pure JavaScript CORS alternative
2336,Xeogl,,,TRUE,A WebGL-based 3D engine for technical visualization.
2337,Xregexp,,,TRUE,Extended JavaScript regular expressions
2338,Xsm,,,TRUE,"State Management made eXtraordinarily simple and effective for Angular, React, and Vue"
2339,Xui,,,TRUE,A tiny javascript framework for mobile web apps.
2340,Xv,,,TRUE,:x: :heavy_check_mark: A beautifully simple and capable test runner
2341,Yarn,,,TRUE,"Fast, reliable, and secure dependency management."
2342,Ydn Db,,,TRUE,"Javascript database module for Indexeddb, Web SQL and localStorage storage mechanisms supporting version migration, advanced query, SQL and transaction."
2343,Yeoman,,,TRUE,Yeoman - a set of tools for automating development workflow
2344,Yepnope.js,,,TRUE,An Asynchronous Conditional Resource Loader
2345,YUI3,,Library,TRUE,"YUI is a free, open source JavaScript and CSS library for building richly interactive web applications."
2346,Z.js,,,TRUE,turns content (in)visible
2347,Zam,,Library,TRUE,⚡️ A component based library that encourages single-page applications.
2348,Zangodb,,,TRUE,MongoDB-like interface for HTML5 IndexedDB
2349,Zebra Datepicker,,,TRUE,"A super-lightweight, highly configurable, cross-browser date picker jQuery plugin."
2350,Zen Form,,,TRUE,Add distraction mode for forms
2351,ZenPen,,,TRUE,A minimal web based text editor for the modern man.
2352,Zenscroll,,,TRUE,A JavaScript module to smooth-scroll web pages and other scrollable elements
2353,Zepto,,Library,TRUE,"Zepto.js is a minimalist JavaScript library for modern browsers, with a jQuery-compatible API"
2354,Zest,,,TRUE,An absurdly fast CSS selector engine.
2355,Zip.js,,Library,TRUE,JavaScript library to zip and unzip files
2356,Zoom.js,,,TRUE,zoom in on any element in the DOM
2357,Zoomooz,,,TRUE,An easy-to-use jQuery plugin for making zooming web pages.
2358,Zxcvbn,,Library,TRUE,"zxcvbn, named after a crappy password, is a JavaScript password strength estimation library. Use it to implement a custom strength bar on a signup form near you!"
2359,Bootstrap,https://getbootstrap.com/,Framework,TRUE,
2360,Aurelia,http://aurelia.io/home,Framework,TRUE,
2361,Vue.js,https://vuejs.org/,Framework,TRUE,
2362,Ember.js,https://emberjs.com/,Framework,TRUE,
2363,Backbone.js,https://backbonejs.org/,Framework,TRUE,
2364,Next.js,https://nextjs.org/,Framework,TRUE,
2365,Mocha,https://mochajs.org/,Framework,TRUE,
2366,Ionic,https://ionicframework.com/,Framework,TRUE,
2367,Bun,https://bun.sh/,runtime environment,TRUE,
2368,Node.js,https://nodejs.org/en/,runtime environment,TRUE,
2369,JRE,https://docs.oracle.com/goldengate/1212/gg-winux/GDRAD/java.htm#BGBFJHAB,runtime environment,TRUE,
